,STATE NAME,ROUTE NAMES,ROUTE LINK,BUS NAMES,BUS TYPES,DEPARTURE TIMES,DURATIONS,REACHING TIME,RATINGS,PRICES,SEATS
0,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35188,VENNELA (A.C. SLEEPER),00:40,05h 45m,06:25,4.8,737,17
1,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3563,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:00,06h 15m,07:15,3.6,412,32
2,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35266,VENNELA (A.C. SLEEPER),01:25,05h 45m,07:10,3.6,737,23
3,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3058,VENNELA (A.C. SLEEPER),02:10,05h 45m,07:55,3.6,737,21
4,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3548,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,06h 20m,09:20,4.5,412,34
5,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35197,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),03:10,05h 25m,08:35,4.7,633,42
6,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35190,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),04:10,05h 20m,09:30,3.8,633,39
7,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3558,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),04:20,05h 00m,09:20,4.5,683,15
8,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35267,INDRA(A.C. Seater),04:40,05h 24m,10:04,3.7,538,28
9,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3540,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,07h 20m,12:05,3.1,444,29
10,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3586,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),05:10,05h 15m,10:25,4.2,683,19
11,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35196,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:50,07h 00m,12:50,3.6,444,33
12,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:55,06h 55m,12:50,4.4,444,29
13,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35274,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),06:10,05h 24m,11:34,4.2,683,30
14,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 23701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,06h 15m,12:30,5,436,33
15,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4045,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,07h 35m,13:50,3.8,412,33
16,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3592,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,07h 20m,14:20,3.7,444,33
17,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3574,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),07:15,05h 39m,12:54,4,683,40
18,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:50,06h 45m,14:35,3.2,469,33
19,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,07h 50m,15:50,2.1,412,28
20,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3572,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),08:05,05h 59m,14:04,3.8,683,41
21,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3749,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:50,06h 55m,15:45,3.1,444,31
22,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4726,INDRA(A.C. Seater),08:55,05h 20m,14:15,2,528,33
23,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,07h 35m,16:50,2.5,412,33
24,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 40569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:40,07h 20m,17:00,3.6,446,30
25,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3634,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),10:10,05h 50m,16:00,4.1,683,37
26,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 23508,INDRA(A.C. Seater),10:30,05h 15m,15:45,2.6,528,33
27,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,07h 00m,17:35,3.5,444,34
28,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35086,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),11:15,05h 45m,17:00,4.2,683,44
29,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3580,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:15,05h 45m,18:00,4,683,39
30,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24256,INDRA(A.C. Seater),12:30,05h 30m,18:00,3.9,528,33
31,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 20m,19:20,4,412,33
32,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3576,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:15,06h 15m,19:30,3.4,683,37
33,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35154,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,06h 40m,20:20,1.7,444,32
34,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24291,INDRA(A.C. Seater),14:00,05h 00m,19:00,2.4,528,29
35,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9363,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 20m,20:20,3.3,412,32
36,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3578,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:15,05h 45m,20:00,3.5,683,47
37,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3722,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,06h 15m,20:45,3.4,412,32
38,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3859,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:15,06h 10m,21:25,3.6,683,49
39,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:45,07h 00m,22:45,4,639,33
40,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,06h 15m,22:30,3.5,683,41
41,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,08h 25m,00:45,4.5,469,30
42,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,06h 30m,23:15,3,436,30
43,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2561,INDRA(A.C. Seater),17:15,05h 30m,22:45,2.5,528,23
44,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,07h 50m,01:10,2.6,469,36
45,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2674,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,07h 50m,01:20,2.4,436,36
46,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,07h 50m,01:45,2.6,469,39
47,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:25,07h 05m,01:30,4,720,38
48,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2575,NIGHT RIDER (SEATER CUM SLEEPER),18:55,06h 20m,01:15,3.4,639,42
49,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,06h 50m,02:15,4.7,469,32
50,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2898,STAR LINER(NON-AC SLEEPER 2+1),19:25,06h 35m,02:00,4.1,607,8
51,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2563,INDRA(A.C. Seater),19:30,05h 55m,01:25,3.2,528,11
52,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:45,06h 15m,02:00,4,839,26
53,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2798,INDRA(A.C. Seater),19:55,06h 35m,02:30,4.6,567,36
54,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07h 35m,03:35,4.4,412,28
55,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 45m,02:45,4.2,469,30
56,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,07h 10m,03:20,3.3,469,32
57,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,06h 00m,02:15,3.4,595,31
58,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:25,06h 05m,02:30,4.8,720,29
59,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4894,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,06h 35m,03:00,4.3,469,28
60,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05h 30m,02:00,4.1,469,40
61,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 15m,03:45,3.8,469,31
62,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:35,06h 25m,03:00,5,469,28
63,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4880,STAR LINER(NON-AC SLEEPER 2+1),20:40,06h 05m,02:45,3.6,607,14
64,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,06h 20m,03:00,3.7,639,26
65,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 05m,03:45,4,469,3
66,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3861,INDRA(A.C. Seater),20:40,06h 00m,02:40,4.4,538,32
67,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,07h 00m,03:45,3,607,22
68,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 38202,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 15m,04:15,3.6,444,2
69,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,06h 45m,03:45,4.2,567,29
70,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2876,STAR LINER(NON-AC SLEEPER 2+1),21:00,06h 30m,03:30,3.8,607,37
71,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,07h 00m,04:00,3.7,565,27
72,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 15m,04:15,4.2,469,39
73,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3544,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06h 40m,03:40,3.4,446,32
74,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3969,INDRA(A.C. Seater),21:05,06h 10m,03:15,3.8,567,36
75,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,06h 55m,04:00,2.2,720,29
76,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4896,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,06h 25m,03:30,4.1,469,17
77,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,07h 25m,04:40,4,469,16
78,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 30m,04:50,3.6,446,31
79,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3962,INDRA(A.C. Seater),21:25,06h 50m,04:15,3.3,567,13
80,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 95703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,06h 05m,03:30,2.7,452,21
81,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,06h 30m,04:00,4,581,44
82,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3911,INDRA(A.C. Seater),21:30,06h 15m,03:45,4,500,40
83,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4043,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 55m,04:25,3.7,444,30
84,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 30m,04:05,3.9,444,32
85,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 10m,03:45,5,469,34
86,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35212,STAR LINER(NON-AC SLEEPER 2+1),21:35,06h 10m,03:45,4,607,41
87,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 40m,04:15,4.5,469,41
88,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35064,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:38,06h 27m,04:05,4.5,444,39
89,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35172,STAR LINER(NON-AC SLEEPER 2+1),21:40,07h 30m,05:10,3.7,565,18
90,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,06h 20m,04:00,2.8,567,32
91,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 05m,04:50,4.6,444,40
92,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 30m,04:15,2.9,469,36
93,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,06h 00m,03:45,4.5,607,23
94,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,06h 15m,04:00,4.2,720,22
95,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:55,06h 20m,04:15,3.5,567,33
96,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9655,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,07h 10m,05:05,3.7,444,26
97,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35136,INDRA(A.C. Seater),21:58,06h 02m,04:00,3.8,539,32
98,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05h 49m,03:49,3.8,683,30
99,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06h 45m,04:45,4.6,444,29
100,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 30m,05:30,4.8,469,29
101,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,06h 25m,04:30,3.3,607,44
102,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4340,INDRA(A.C. Seater),22:10,06h 50m,05:00,3.7,567,32
103,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,06h 20m,04:30,4.4,517,44
104,APSRTC,Hyderabad to Vijayawada Bus,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3691,INDRA(A.C. Seater),22:10,06h 20m,04:30,4.4,567,48
105,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 37800,INDRA(A.C. Seater),00:15,05h 30m,05:45,4.4,567,16
106,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2572,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),00:30,05h 55m,06:25,4.1,720,25
107,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2562,INDRA(A.C. Seater),00:40,04h 40m,05:20,5,567,28
108,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2777,INDRA(A.C. Seater),00:45,06h 10m,06:55,2.7,567,15
109,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:15,05h 15m,06:30,4.6,469,27
110,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3499,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,06h 55m,08:40,3.6,469,9
111,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2560,INDRA(A.C. Seater),02:00,04h 15m,06:15,4,567,13
112,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),02:15,05h 50m,08:05,3.5,720,28
113,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:25,06h 45m,09:10,5,469,28
114,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2548,NIGHT RIDER (SEATER CUM SLEEPER),02:30,04h 55m,07:25,3.7,639,33
115,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:25,07h 05m,10:30,4.7,469,21
116,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35105,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),04:30,06h 15m,10:45,4.2,683,25
117,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 9362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,06h 55m,11:40,3.6,414,32
118,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3517,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,06h 40m,12:10,4,414,32
119,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3565,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),05:30,05h 55m,11:25,4.4,683,34
120,APSRTC,Vijayawada to Hyderabad Bus,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 9364,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:45,08h 20m,15:05,4,446,29
